,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AC097713.4,0.7975568,0.1357432,-0.013115892,0.40809718,-0.0069416487,-0.011261093,-0.0042195283,-0.001979568,-0.0012055744,1.4069527,0.060521685,-0.012249127,0.8810186,1.0157689,0.75797707,0.8262151
AC097724.3,0.90547454,0.14774291,-0.012964664,0.43803513,-0.0070301997,-0.010778544,-0.004954141,-0.0022778944,-0.002058444,1.3670291,-0.00020973459,-0.012484189,0.81839323,0.95381814,0.788593,0.8691074
AC104024.1,0.8194397,0.16770838,-0.013164364,0.45412928,-0.0070572966,-0.011332859,-0.0047177374,-0.0014518776,-0.0018214536,1.44564,-7.875174e-05,-0.01306714,0.87880427,0.936661,0.8307394,0.8023513
AC104653.1,0.79114014,0.19238776,-0.013252086,0.40413684,-0.007080749,-0.011134474,-0.0039694947,-0.0014471811,-0.0012830171,1.4379796,0.025743276,-0.013010367,0.8811277,0.9935305,0.7854304,0.7797295
AC104655.3,0.73376787,0.101283446,-0.011401329,0.51910424,-0.006380135,-0.012111361,-0.0037422967,-0.0031056802,-0.001233496,1.2685269,0.10522994,-0.010975635,0.76543903,0.8430394,0.8136451,0.69049823
AC104699.1,0.8710549,0.13839127,-0.013039522,0.4106616,-0.006868418,-0.010925901,-0.0049635745,-0.002371279,-0.0016279694,1.3807974,0.005324617,-0.012345254,0.8251697,0.97160095,0.7556874,0.8827757
AC104820.2,-0.022141106,5.5539975,-0.05452748,-0.03776156,-0.0455177,-0.06431215,6.2909575,5.8291087,7.788925,6.8514376,2.5330112,-0.084128276,6.3273473,7.2929745,-0.026678847,-0.050049596
AC108004.3,0.8543475,0.10318574,-0.012868636,0.46371529,-0.0069404338,-0.011260213,-0.0050187847,-0.0023198547,-0.0019615465,1.394521,0.011742443,-0.012610599,0.84343314,0.95038384,0.8270505,0.8570441
AC109826.1,-0.00022253497,0.34604478,-0.016686361,0.51422447,-0.008336631,-0.017206816,0.3548019,0.7430748,0.26360363,1.8379223,0.4141237,-0.017680163,1.4673941,1.654139,0.6767877,-0.0020885523
AC110781.3,0.8503784,0.13741194,-0.01297134,0.45260516,-0.0067507797,-0.011027321,-0.005113243,-0.002130347,-0.0019933628,1.4027075,0.004309535,-0.012576489,0.8399015,0.9310483,0.81727433,0.85634106
AC113404.1,0.47415224,0.25197124,-0.013526466,0.49675718,-0.005930131,-0.011947279,-0.0020448433,0.07676265,0.06604475,1.150804,0.07196171,-0.010269957,0.94478554,1.0485414,0.5888307,0.46293673
AC114752.3,0.87730366,0.1127422,-0.012814301,0.39988595,-0.007001771,-0.010927618,-0.0050656977,-0.002611677,-0.0017343985,1.3584429,0.0038779825,-0.012231107,0.8044018,0.9349776,0.77662754,0.8984248
AC131056.3,0.12940702,0.33306444,-0.01596642,0.4057052,-0.008214729,-0.01498314,0.14565949,0.6266847,0.18983918,1.7859696,0.3066517,-0.016735986,1.2848413,1.4867892,0.6762233,0.044563018
AC133644.2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
AC137932.4,-0.0029178977,0.3770406,-0.0102624735,0.1940621,-0.007477425,-0.015286524,0.3599618,0.8397909,0.643836,1.4680922,0.47199374,-0.012844699,1.1139122,1.1332742,0.057465386,-0.005000389
AC137932.6,0.84055734,0.16346338,-0.013347922,0.45200422,-0.007027622,-0.01124253,-0.004399272,-0.0017639026,-0.0016055778,1.4309418,-2.5305748e-05,-0.013170855,0.894172,1.0176846,0.80505836,0.8118724
AC144831.1,0.8496763,0.15098616,-0.012951568,0.45643473,-0.006637223,-0.0107904,-0.004974664,-0.002021076,-0.0021072745,1.3911177,0.018570498,-0.012334759,0.84138995,0.94087315,0.8125659,0.84683853
AC145110.1,0.84861666,0.15981568,-0.013075485,0.35154676,-0.0072691985,-0.011062935,-0.004291569,-0.0023105869,-0.0009727814,1.3700479,0.009380668,-0.012315844,0.83079064,0.9892113,0.71178097,0.85995495
AC147651.4,-0.0044285054,0.43572843,-0.016608164,0.39230686,-0.0068298187,-0.017316505,0.5925081,1.0377959,0.4477469,1.7579447,0.5867992,-0.016233014,1.4800278,1.7116185,0.44029284,-0.0053577702
AC159540.1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
AC241585.2,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
AC245100.1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACAA1,-0.0007660847,0.32781157,-0.016768297,0.59393424,-0.007856631,-0.017245922,0.2809229,0.8245414,0.18606889,1.8352264,0.46228874,-0.017379742,1.4901253,1.673211,0.6956591,-0.0024148114
ACAA2,-0.023283018,5.5528445,-0.05552068,-0.037576307,-0.044680346,-0.06468317,6.2074704,5.8296537,7.9018764,6.9053025,2.5183723,-0.085061684,6.4344616,7.391546,-0.0264583,-0.049270228
ACADM,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACADS,0.3469038,0.23609099,-0.014344004,0.4463699,-0.0073934495,-0.0134356385,-0.0007654021,0.33246785,0.016684733,1.6707592,0.22623904,-0.015322597,1.1251576,1.2850114,0.7626469,0.2988252
ACADVL,0.58784354,0.203751,-0.015349406,0.62187696,-0.008092961,-0.013938116,-0.0017248123,0.2020758,-0.0014678028,1.607225,0.12593535,-0.015719695,1.1293448,1.3078482,0.8920521,0.41442087
ACAP1,-0.0019212264,0.29752892,-0.015584441,0.60951024,-0.0062961266,-0.016252803,0.20075177,0.8001282,0.13884231,1.7275051,0.50306255,-0.0153271705,1.4261956,1.5188935,0.676787,-0.0025289506
ACAP2,0.030432105,0.25960246,-0.016351774,0.6715759,-0.006740918,-0.016694915,0.14532651,0.59662557,0.10115238,1.7290184,0.4780408,-0.016045233,1.4387182,1.6243068,0.7336242,-0.0008658869
ACAT2,-0.023258733,5.548152,-0.05585162,-0.037820075,-0.04455426,-0.06480909,6.218678,5.8365016,7.9006696,6.9099975,2.5433896,-0.08491589,6.420822,7.3846645,-0.026600944,-0.049178667
ACBD3,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACBD4,0.633192,0.30832854,-0.012792491,0.3056369,-0.010427339,-0.008963537,-0.0034620953,0.26025885,0.11882319,1.1365539,-0.003102185,-0.012687317,0.714787,0.6604532,0.65440905,0.47991285
ACBD5,0.21982092,0.23052001,-0.015384586,0.64098436,-0.0070520877,-0.015845627,0.07015449,0.40405655,0.064863905,1.6186062,0.3111084,-0.015801635,1.2895154,1.43872,0.7742469,0.07514048
ACBD6,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACCS,0.8219488,0.086208805,-0.012561032,0.48864427,-0.006829765,-0.011596727,-0.0053633074,-0.0020279908,-0.0019546822,1.42777,-4.3703913e-05,-0.012969814,0.8544933,0.94025236,0.82191235,0.82434016
ACD,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACE,0.82911295,0.16239013,-0.013477547,0.47449455,-0.0069369134,-0.011505382,-0.0041945023,-0.001721428,-0.0016241824,1.4441121,0.037431806,-0.012897608,0.9039891,1.0282948,0.8099742,0.79968244
ACER3,-0.0105664665,1.6614264,-0.021987194,-0.004723239,-0.009239073,-0.024979975,1.7835283,2.0130885,2.0114667,2.3723288,0.9383325,-0.024812678,2.2873614,2.7154396,-0.008193273,-0.015119639
ACIN1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACLY,-0.022141106,5.5539975,-0.05452748,-0.03776156,-0.0455177,-0.06431215,6.2909575,5.8291087,7.788925,6.8514376,2.5330112,-0.084128276,6.3273473,7.2929745,-0.026678847,-0.050049596
ACOT11,0.88963026,0.12182981,-0.013069186,0.47505337,-0.0067196693,-0.011071934,-0.0050934236,-0.0023800938,-0.0021071497,1.386307,0.008670792,-0.012370631,0.8345943,0.9878354,0.7980765,0.8808125
ACOT2,0.067378625,0.34376374,-0.015418267,0.41606444,-0.009227505,-0.01744152,0.46133226,0.63577956,0.4462368,1.4622474,0.35804448,-0.016987877,1.2521936,1.5886388,0.3411644,-0.0035194112
ACOT4,0.41915596,0.20271464,-0.014704849,0.5734036,-0.006541538,-0.013957688,-0.002079426,0.2040714,-0.00027885006,1.6458182,0.21820056,-0.014633145,1.1961886,1.2736591,0.79923755,0.40777436
ACOT7,0.18994874,0.23078212,-0.014891192,0.58357954,-0.0074552074,-0.015111628,-0.00024834,0.5475041,-5.614698e-05,1.709003,0.31915456,-0.016194038,1.2579556,1.4107901,0.77206373,0.06427082
ACOT8,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACOT9,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACOX1,-0.00104747,0.27607343,-0.014577044,0.6343135,-0.006368848,-0.015678264,0.12223508,0.7256399,0.09013273,1.6241448,0.4359359,-0.015307817,1.3645567,1.4200827,0.66291374,-0.0023187192
ACP1,0.038641185,0.26349425,-0.015121829,0.49766496,-0.0077667343,-0.015226402,0.092077605,0.7034384,0.0842092,1.7236973,0.35663444,-0.01622547,1.2587447,1.4686995,0.6813754,-0.00068022107
ACP2,0.28650314,0.050530042,-0.01356494,0.5489927,-0.009177208,-0.015794953,-0.00048490887,0.34510988,0.16246545,1.4953582,0.18463454,-0.016057782,1.1171387,1.589409,0.5500091,0.11027562
ACP5,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACPP,0.47328696,0.24555431,-0.013040854,0.48871157,-0.007877343,-0.0127054285,-0.0009835843,0.22490548,0.04669656,1.3226936,0.11162848,-0.013939565,1.0044668,1.0768209,0.6405061,0.22425777
ACRBP,0.29021856,0.26671132,-0.013493589,0.27502248,-0.010275871,-0.016596543,0.7360565,0.34109843,0.41383445,1.4295185,0.4766124,-0.013464822,1.2759227,1.4610127,0.43711948,-0.0024876948
ACSBG1,0.843671,0.16933824,-0.0130583,0.39805663,-0.007053187,-0.010977856,-0.004445995,-0.0020687869,-0.001411967,1.3999736,0.005162105,-0.012573587,0.8431179,0.9630901,0.7681451,0.84035635
ACSF2,-0.0005822251,0.39229,-0.01404858,0.28307575,-0.010521131,-0.012444887,0.09600644,0.92048347,0.37650985,1.4615648,0.003940329,-0.0155368345,1.0687938,1.0594578,0.5404389,-0.0019228142
ACSL1,-0.010281682,1.6854131,-0.022729725,-0.005161603,-0.010013045,-0.02523174,1.8419485,2.0604427,2.073657,2.4573283,0.9200777,-0.025568902,2.330512,2.741846,-0.008039193,-0.015218956
ACSL4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACSL5,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACSL6,0.04528958,0.2713252,-0.0124241,0.39889324,-0.00894594,-0.012058184,-0.0008460997,0.68843913,0.29219726,1.3114674,0.0018818825,-0.013784166,1.0111991,0.9228131,0.5545032,-0.00063327816
ACSM3,-0.0029173505,0.37701955,-0.010262787,0.19408165,-0.0074776504,-0.015286659,0.35989666,0.8397265,0.64378273,1.468076,0.4719649,-0.012845035,1.1138998,1.1332583,0.057490718,-0.004999926
ACSS1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACSS2,0.06517252,0.29010403,-0.015705423,0.5439488,-0.0076314197,-0.01561022,0.113080174,0.6272566,0.11034954,1.7741134,0.35635346,-0.01639936,1.3496425,1.501435,0.7354846,-0.00021619104
ACTA2,0.72082335,0.11188078,-0.013402089,0.60457885,-0.006277532,-0.011435718,-0.004462239,-7.200598e-05,-0.002914678,1.3987561,0.09732504,-0.013018212,0.9174911,1.1046038,0.84637594,0.6580978
ACTB,0.8653429,0.117376015,-0.013423746,0.4960505,-0.0068776826,-0.0114818,-0.0046459925,-0.0020306741,-0.0018374237,1.416387,0.021161683,-0.0128529,0.8840597,1.0510291,0.80023235,0.8349926
ACTG1,0.7084136,0.15778463,-0.0140764285,0.6156014,-0.0071652834,-0.012261333,-0.0038849895,0.0652271,-0.0027113135,1.5084971,0.078892134,-0.014195127,1.0038707,1.1248455,0.90215397,0.58995855
ACTL6A,-0.026180288,4.9140444,-0.046576507,-0.031649247,-0.03221651,-0.060559396,5.197325,5.352602,7.1807117,6.000362,2.930197,-0.07365306,6.000581,6.7521057,-0.027269518,-0.04696977
ACTN1,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACTN4,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACTR1A,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ACTR1B,-0.010281682,1.6854131,-0.022729725,-0.005161603,-0.010013045,-0.02523174,1.8419485,2.0604427,2.073657,2.4573283,0.9200777,-0.025568902,2.330512,2.741846,-0.008039193,-0.015218956
ACTR2,0.08750886,0.25703034,-0.013251897,0.44269904,-0.007124493,-0.015574512,0.2664714,0.3807329,0.46013787,1.3863051,0.3209157,-0.014076903,1.2791877,1.3331676,0.5142123,-0.0012076038
ACTR3,0.84480244,0.1755709,-0.013558951,0.46799093,-0.0072329002,-0.011072442,-0.0042108083,-0.0012127542,-0.001980783,1.4182389,0.011502042,-0.013079239,0.87820756,1.0345008,0.81250215,0.781128
ACTR3B,0.57813054,0.22111484,-0.011954854,0.37538645,-0.00616343,-0.011013476,-0.0017822492,0.09633089,0.044228118,1.509178,0.14937209,-0.011554136,0.95271796,1.0437033,0.73165125,0.6137817
ACTR6,-0.023286339,5.5547433,-0.055528697,-0.03758022,-0.044683244,-0.0646836,6.2099895,5.8288765,7.901136,6.9059033,2.5191154,-0.08503544,6.4346976,7.3915744,-0.026475305,-0.049254406
ACVR1C,0.82148886,0.13604014,-0.013110118,0.3926681,-0.006941702,-0.011149147,-0.004347959,-0.0021195516,-0.0013043546,1.3900113,0.047875173,-0.0122098,0.8577866,0.9970148,0.7510023,0.8450313
ACVR2A,0.23688805,0.2919386,-0.015469258,0.4369896,-0.00787568,-0.014396921,0.06220059,0.4892308,0.09889667,1.7490805,0.27848887,-0.016400626,1.2272109,1.420737,0.7410678,0.161046
ACVR2B,0.76789623,0.10458182,-0.012976896,0.3844374,-0.006998137,-0.011537641,-0.0037933306,-0.002236904,-0.000785358,1.3842734,0.09187958,-0.011983944,0.88582486,1.0555156,0.72724754,0.81327677
ACY3,0.8003135,0.0680501,-0.014668172,0.39126682,-0.005210745,-0.01194917,-0.0045427307,-0.0011587669,-0.0025878262,1.4157964,0.21474901,-0.011606507,0.7788903,0.93163973,0.7605979,0.8295116
ACYP1,-0.023293171,5.5532975,-0.055528115,-0.0375637,-0.044674676,-0.06468189,6.2095513,5.8293257,7.9015985,6.90621,2.52062,-0.08504729,6.435135,7.3914356,-0.026473636,-0.049261265
ADA,-0.027090356,5.395919,-0.052240696,-0.038070537,-0.041594215,-0.056262054,5.979349,5.9443426,7.565457,6.6470876,2.7345593,-0.07783303,6.482601,7.4419413,-0.028234392,-0.050422795
ADAM10,0.16831368,0.30835417,-0.014799306,0.33438042,-0.008115927,-0.014118403,0.116168454,0.5803431,0.18604782,1.702178,0.2578339,-0.016204285,1.1554536,1.374281,0.66972244,0.08907693
ADAM12,0.8735218,0.15126705,-0.012691776,0.3649618,-0.0070634126,-0.01067069,-0.004813726,-0.0023509162,-0.001402555,1.36402,-0.00013570607,-0.012265537,0.79596585,0.93337095,0.7341049,0.8804161
ADAM15,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ADAM17,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ADAM19,-0.0057408563,1.3213164,-0.018256767,-0.0014577154,-0.009076116,-0.019275367,1.1214908,1.3853759,1.3284528,1.9903096,0.8037155,-0.018921403,1.7489761,1.8208666,-0.0023329353,-0.009960229
ADAM23,1.1054275,0.14138365,-0.010920808,0.36688957,-0.0085931895,-0.010071308,-0.0033734064,-0.0024013948,-0.00388671,1.2686493,0.014202461,-0.010648412,0.60215634,0.7565865,0.7249253,0.72603476
ADAM28,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ADAM8,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ADAM9,-0.00360058,0.68345207,-0.016112272,0.42181838,-0.0071371472,-0.017781006,0.6813568,0.9365744,0.831854,1.5712018,0.49618822,-0.015109095,1.5576063,1.7520565,0.12393233,-0.0060000895
ADAMDEC1,0.17792341,0.28977525,-0.01625516,0.5393866,-0.0075030616,-0.015764114,0.10056287,0.4881785,0.13775279,1.7833369,0.3434267,-0.016520144,1.3722403,1.5345013,0.74307114,0.09768719
ADAMTS1,0.16853255,0.30761656,-0.015262123,0.4039715,-0.007966537,-0.014397848,0.06282714,0.5555951,0.15616797,1.7257657,0.27589893,-0.016009968,1.2235804,1.4012824,0.6716475,0.10654976
ADAMTS10,0.05361045,0.21167737,-0.013870842,0.59696573,-0.005348253,-0.0139874825,-0.001255488,0.5124229,0.026510611,1.5758864,0.36871433,-0.013396507,1.2284571,1.2612697,0.696152,0.08717092
ADAMTS4,0.87702614,0.1346655,-0.013682754,0.5023162,-0.0069066607,-0.011509403,-0.004815947,-0.0019185124,-0.0021362465,1.439513,0.019526184,-0.012978948,0.88803774,1.019441,0.8350602,0.8471278
ADAMTS5,0.102571204,0.26640323,-0.013862207,0.4125542,-0.0076742056,-0.014724406,0.14500418,0.52289003,0.18473545,1.6307735,0.31812924,-0.015255873,1.1144876,1.300642,0.70581234,0.0070002377
ADAMTS6,-0.0006669675,0.44833413,-0.018100904,0.35767126,-0.009226877,-0.017145174,0.51538396,0.88545054,0.38967967,1.9431779,0.4281497,-0.01883698,1.473794,1.749359,0.630215,-0.0023609244
ADAMTSL4,0.017641412,0.338687,-0.016662382,0.55291104,-0.007894781,-0.016811224,0.29549825,0.6597707,0.19340435,1.8413706,0.41455877,-0.01738453,1.4733652,1.6318761,0.7342016,-0.001312106
ADAMTSL5,0.87817234,0.19815536,-0.013315466,0.3794224,-0.0074273297,-0.0110094445,-0.004221672,-0.0019094566,-0.0013601572,1.3922862,-0.00018249839,-0.012871191,0.8411084,0.9750036,0.75567436,0.83413047
ADAP1,-0.010533939,1.7074035,-0.021251027,-0.0057592737,-0.0116887605,-0.026911244,1.9127042,2.0234826,2.0186253,2.5230973,0.9121562,-0.025819058,2.283673,2.7244017,-0.008324493,-0.015573919
ADAP2,-0.00814788,0.9476329,-0.019828336,0.09087583,-0.007341737,-0.021037383,1.1992049,1.6124946,1.0661277,1.9980941,0.77592653,-0.0194357,1.8578912,2.2371902,-0.0010670617,-0.010236878
ADARB1,0.120057136,0.32731232,-0.01744038,0.64221704,-0.007318451,-0.016545769,0.13253886,0.589101,0.12178804,1.7164993,0.42097712,-0.016252134,1.4199332,1.5950755,0.75104535,-0.00015422738
ADCK2,-0.0015419634,0.3150264,-0.014809971,0.5914558,-0.0066042333,-0.015972715,0.24484482,0.7663435,0.17255053,1.6650152,0.46436304,-0.015327016,1.3988961,1.4679486,0.6355629,-0.0028901484
ADCK3,-0.023296017,5.555133,-0.055525295,-0.037575178,-0.04468282,-0.06468597,6.2094693,5.827586,7.9003863,6.9056287,2.5209215,-0.08504564,6.4351187,7.3917065,-0.02647173,-0.049256504
ADCY3,0.54762053,0.23561005,-0.014373209,0.44841704,-0.0074210935,-0.012509106,-0.00208981,0.1630248,-0.0006382743,1.5979663,0.14332172,-0.014494734,1.0469654,1.2017561,0.78467965,0.5065448
ADCY7,-0.023295714,5.554488,-0.05553392,-0.037569206,-0.044675536,-0.06468113,6.2092333,5.82904,7.901224,6.9056463,2.5198076,-0.08504572,6.4356036,7.392391,-0.02647006,-0.04925273
ADD1,-0.0044285054,0.43572843,-0.016608164,0.39230686,-0.0068298187,-0.017316505,0.5925081,1.0377959,0.4477469,1.7579447,0.5867992,-0.016233014,1.4800278,1.7116185,0.44029284,-0.0053577702
ADD2,0.8909952,0.18971242,-0.013157979,0.32915422,-0.0073848437,-0.010903334,-0.004184532,-0.0022268896,-0.0011209171,1.3588108,-0.0002043125,-0.012477689,0.80190325,0.96131843,0.7002112,0.8609868
ADD3,-0.004535331,0.4032429,-0.015134804,0.44039798,-0.005569516,-0.016667675,0.4337904,1.0157365,0.42845333,1.6384182,0.5937916,-0.015065119,1.423901,1.587084,0.39260882,-0.005405476
ADGRA2,0.8627215,0.13278057,-0.0130723175,0.39231294,-0.0069333366,-0.0110159535,-0.004848685,-0.0024406542,-0.0014145898,1.3693302,0.017205581,-0.012156452,0.8240543,0.9831436,0.7335672,0.8873984
ADGRA3,0.7064793,0.23613504,-0.013634897,0.36762038,-0.007380442,-0.011481495,-0.0031554932,-0.0004153411,-0.00063492113,1.4692527,0.060312286,-0.013285408,0.91641915,1.0407,0.7444698,0.69097185
ADGRB3,0.8604387,0.14979272,-0.013270681,0.4109456,-0.007126718,-0.011146831,-0.0046708374,-0.0021289422,-0.0015459853,1.4064844,0.0041678846,-0.012751623,0.8496235,0.9689951,0.7921972,0.8629491
ADGRD1,0.75575477,0.14065053,-0.013100714,0.4983621,-0.00655551,-0.011425616,-0.0045928177,-0.0012681427,-0.0018836682,1.4433253,0.052686997,-0.012943478,0.91623074,1.0126381,0.8232302,0.75263566
ADGRD2,0.84839773,0.192598,-0.013388209,0.39986,-0.0072482293,-0.0110415695,-0.0042425976,-0.0017173766,-0.0013495057,1.4175687,-5.8670044e-05,-0.012985923,0.8675578,0.9974248,0.77172035,0.8239572
